COD_GERAL;COD_AREA;Status Simplificado;AREA_NOME
MVE0110014B;MVE;Removido;Monte Verde
MVE0110014C;MVE;Removido;Monte Verde
MVE0110015A;MVE;Removido;Monte Verde
MVE0110015B;MVE;Removido;Monte Verde
MVE0110016A;MVE;Removido;Monte Verde
MVE0110016B;MVE;Removido;Monte Verde
MVE0110016C;MVE;Removido;Monte Verde
MVE0110017B;MVE;Removido;Monte Verde
MVE0110019B;MVE;Removido;Monte Verde
MVE0110019C;MVE;Removido;Monte Verde
MVE0110019D;MVE;Removido;Monte Verde
MVE0110019E;MVE;Removido;Monte Verde
MVE0110020C;MVE;Removido;Monte Verde
MVE0110020D;MVE;Removido;Monte Verde
MVE0110021F;MVE;Removido;Monte Verde
MVE0110021G;MVE;Removido;Monte Verde
MVE0110022C;MVE;Removido;Monte Verde
MVE0110023A;MVE;Removido;Monte Verde
MVE0110023B;MVE;Removido;Monte Verde
MVE0110023C;MVE;Removido;Monte Verde
MVE0110024C;MVE;Removido;Monte Verde
MVE0110029A;MVE;Removido;Monte Verde
MVE0110033A;MVE;Removido;Monte Verde
MVE0110033B;MVE;Removido;Monte Verde
MVE0110033C;MVE;Removido;Monte Verde
MVE0110033D;MVE;Removido;Monte Verde
MVE0110033E;MVE;Removido;Monte Verde
MVE0110033F;MVE;Removido;Monte Verde
MVE0120004A;MVE;Removido;Monte Verde
MVE0120004B;MVE;Removido;Monte Verde
MVE0120004C;MVE;Removido;Monte Verde
MVE0120005A;MVE;Removido;Monte Verde
MVE0120005B;MVE;Removido;Monte Verde
MVE0120005C;MVE;Removido;Monte Verde
MVE0120005D;MVE;Removido;Monte Verde
MVE0120006A;MVE;Removido;Monte Verde
MVE0120006B;MVE;Removido;Monte Verde
MVE0120006C;MVE;Removido;Monte Verde
MVE0120007A;MVE;Removido;Monte Verde
MVE0120007B;MVE;Removido;Monte Verde
MVE0120007C;MVE;Removido;Monte Verde
MVE0120008A;MVE;Removido;Monte Verde
MVE0120008B;MVE;Removido;Monte Verde
MVE0120008C;MVE;Removido;Monte Verde
MVE0120010A;MVE;Removido;Monte Verde
MVE0120010B;MVE;Removido;Monte Verde
MVE0120010C;MVE;Removido;Monte Verde
MVE0120010D;MVE;Removido;Monte Verde
MVE0120011A;MVE;Removido;Monte Verde
MVE0120011B;MVE;Removido;Monte Verde
MVE0120012A;MVE;Removido;Monte Verde
MVE0120012B;MVE;Removido;Monte Verde
MVE0120012C;MVE;Removido;Monte Verde
MVE0120013A;MVE;Removido;Monte Verde
MVE0120013B;MVE;Removido;Monte Verde
MVE0120013C;MVE;Removido;Monte Verde
MVE0120014A;MVE;Removido;Monte Verde
MVE0120014B;MVE;Removido;Monte Verde
MVE0120014C;MVE;Removido;Monte Verde
MVE0120015A;MVE;Removido;Monte Verde
MVE0120015B;MVE;Removido;Monte Verde
MVE0120015C;MVE;Removido;Monte Verde
MVE0120015D;MVE;Removido;Monte Verde
MVE0120016A;MVE;Removido;Monte Verde
MVE0120016B;MVE;Removido;Monte Verde
MVE0120017A;MVE;Removido;Monte Verde
MVE0120017B;MVE;Removido;Monte Verde
MVE0120017C;MVE;Removido;Monte Verde
MVE0120018A;MVE;Removido;Monte Verde
MVE0120018B;MVE;Removido;Monte Verde
MVE0120018C;MVE;Removido;Monte Verde
MVE0120018D;MVE;Removido;Monte Verde
MVE0120019A;MVE;Removido;Monte Verde
MVE0120019B;MVE;Removido;Monte Verde
MVE0120019C;MVE;Removido;Monte Verde
MVE0120019D;MVE;Removido;Monte Verde
MVE0120019E;MVE;Removido;Monte Verde
MVE0120019F;MVE;Removido;Monte Verde
MVE0120019G;MVE;Removido;Monte Verde
MVE0120019H;MVE;Removido;Monte Verde
MVE0120020A;MVE;Removido;Monte Verde
MVE0120020B;MVE;Removido;Monte Verde
MVE0120020C;MVE;Removido;Monte Verde
MVE0120020D;MVE;Removido;Monte Verde
MVE0120020E;MVE;Removido;Monte Verde
MVE0120021A;MVE;Removido;Monte Verde
MVE0120021B;MVE;Removido;Monte Verde
MVE0120021C;MVE;Removido;Monte Verde
MVE0120021D;MVE;Removido;Monte Verde
MVE0120021E;MVE;Removido;Monte Verde
MVE0120022A;MVE;Removido;Monte Verde
MVE0120022B;MVE;Removido;Monte Verde
MVE0120022C;MVE;Removido;Monte Verde
MVE0120022D;MVE;Removido;Monte Verde
MVE0120023A;MVE;Removido;Monte Verde
MVE0120023B;MVE;Removido;Monte Verde
MVE0120023C;MVE;Removido;Monte Verde
MVE0120023D;MVE;Removido;Monte Verde
MVE0120024A;MVE;Removido;Monte Verde
MVE0120024B;MVE;Removido;Monte Verde
MVE0120024C;MVE;Removido;Monte Verde
MVE0120024D;MVE;Removido;Monte Verde
MVE0120025A;MVE;Removido;Monte Verde
MVE0120025B;MVE;Removido;Monte Verde
MVE0120025C;MVE;Removido;Monte Verde
MVE0120026A;MVE;Removido;Monte Verde
MVE0120026B;MVE;Removido;Monte Verde
MVE0120026C;MVE;Removido;Monte Verde
MVE0120026D;MVE;Removido;Monte Verde
MVE0120026E;MVE;Removido;Monte Verde
MVE0120027A;MVE;Removido;Monte Verde
MVE0120027B;MVE;Removido;Monte Verde
MVE0120027C;MVE;Removido;Monte Verde
MVE0120027D;MVE;Removido;Monte Verde
MVE0120028A;MVE;Removido;Monte Verde
MVE0120028B;MVE;Removido;Monte Verde
MVE0120028C;MVE;Removido;Monte Verde
MVE0120029A;MVE;Removido;Monte Verde
MVE0120029B;MVE;Removido;Monte Verde
MVE0120029C;MVE;Removido;Monte Verde
MVE0120030A;MVE;Removido;Monte Verde
MVE0120030B;MVE;Removido;Monte Verde
MVE0120031A;MVE;Removido;Monte Verde
MVE0120031B;MVE;Removido;Monte Verde
MVE0120032A;MVE;Removido;Monte Verde
MVE0120032B;MVE;Removido;Monte Verde
MVE0120032C;MVE;Removido;Monte Verde
MVE0120033A;MVE;Removido;Monte Verde
MVE0120033B;MVE;Removido;Monte Verde
MVE0120033C;MVE;Removido;Monte Verde
MVE0120034A;MVE;Removido;Monte Verde
MVE0120034B;MVE;Removido;Monte Verde
MVE0120034C;MVE;Removido;Monte Verde
MVE0120035A;MVE;Removido;Monte Verde
MVE0120035B;MVE;Removido;Monte Verde
MVE0120035C;MVE;Removido;Monte Verde
MVE0120036A;MVE;Removido;Monte Verde
MVE0120036B;MVE;Removido;Monte Verde
MVE0120036C;MVE;Removido;Monte Verde
MVE0120037A;MVE;Removido;Monte Verde
MVE0120037B;MVE;Removido;Monte Verde
MVE0130002B;MVE;Removido;Monte Verde
MVE0130002C;MVE;Removido;Monte Verde
MVE0130002D;MVE;Removido;Monte Verde
MVE0130002E;MVE;Removido;Monte Verde
MVE0130003A;MVE;Removido;Monte Verde
MVE0130003B;MVE;Removido;Monte Verde
MVE0130003C;MVE;Removido;Monte Verde
MVE0130004A;MVE;Removido;Monte Verde
MVE0130004B;MVE;Removido;Monte Verde
MVE0130004C;MVE;Removido;Monte Verde
MVE0130004D;MVE;Removido;Monte Verde
MVE0130004E;MVE;Removido;Monte Verde
MVE0130005A;MVE;Removido;Monte Verde
MVE0130005B;MVE;Removido;Monte Verde
MVE0130005C;MVE;Removido;Monte Verde
MVE0130005D;MVE;Removido;Monte Verde
MVE0130006B;MVE;Removido;Monte Verde
MVE0130006C;MVE;Removido;Monte Verde
MVE0130006D;MVE;Removido;Monte Verde
MVE0130006E;MVE;Removido;Monte Verde
MVE0130006F;MVE;Removido;Monte Verde
MVE0130007A;MVE;Removido;Monte Verde
MVE0130007B;MVE;Removido;Monte Verde
MVE0130007C;MVE;Removido;Monte Verde
MVE0130007D;MVE;Removido;Monte Verde
MVE0130007E;MVE;Removido;Monte Verde
MVE0130008A;MVE;Removido;Monte Verde
MVE0130009A;MVE;Removido;Monte Verde
MVE0130009B;MVE;Removido;Monte Verde
MVE0130009C;MVE;Removido;Monte Verde
MVE0130009D;MVE;Removido;Monte Verde
MVE0130010A;MVE;Removido;Monte Verde
MVE0130010B;MVE;Removido;Monte Verde
MVE0130010C;MVE;Removido;Monte Verde
MVE0130010D;MVE;Removido;Monte Verde
MVE0130011A;MVE;Removido;Monte Verde
MVE0130011B;MVE;Removido;Monte Verde
MVE0130011C;MVE;Removido;Monte Verde
MVE0130011D;MVE;Removido;Monte Verde
MVE0130011E;MVE;Removido;Monte Verde
MVE0130013A;MVE;Removido;Monte Verde
MVE0130013B;MVE;Removido;Monte Verde
MVE0130013C;MVE;Removido;Monte Verde
MVE0130015A;MVE;Removido;Monte Verde
MVE0130015B;MVE;Removido;Monte Verde
MVE0130015C;MVE;Removido;Monte Verde
MVE0130015D;MVE;Removido;Monte Verde
MVE0130016A;MVE;Removido;Monte Verde
MVE0130016B;MVE;Removido;Monte Verde
MVE0130016C;MVE;Removido;Monte Verde
MVE0130018A;MVE;Removido;Monte Verde
MVE0130018B;MVE;Removido;Monte Verde
MVE0130019B;MVE;Removido;Monte Verde
MVE0130019C;MVE;Removido;Monte Verde
MVE0130019D;MVE;Removido;Monte Verde
MVE0130020A;MVE;Removido;Monte Verde
MVE0130020B;MVE;Removido;Monte Verde
MVE0130020C;MVE;Removido;Monte Verde
MVE0130020D;MVE;Removido;Monte Verde
MVE0130022A;MVE;Removido;Monte Verde
MVE0130024A;MVE;Removido;Monte Verde
MVE0130024B;MVE;Removido;Monte Verde
MVE0130024C;MVE;Removido;Monte Verde
MVE0130024D;MVE;Removido;Monte Verde
MVE0130024E;MVE;Removido;Monte Verde
MVE0130024F;MVE;Removido;Monte Verde
MVE0130024G;MVE;Removido;Monte Verde
MVE0130024H;MVE;Removido;Monte Verde
MVE0130024I;MVE;Removido;Monte Verde
MVE0130024J;MVE;Removido;Monte Verde
MVE0130024K;MVE;Removido;Monte Verde
MVE0130024L;MVE;Removido;Monte Verde
MVE0130024M;MVE;Removido;Monte Verde
MVE0130024N;MVE;Removido;Monte Verde
MVE0130024O;MVE;Removido;Monte Verde
MVE0130031D;MVE;Removido;Monte Verde
MVE0130035B;MVE;Removido;Monte Verde
MVE0130068A;MVE;Removido;Monte Verde
MVE0130068B;MVE;Removido;Monte Verde
MVE0130069A;MVE;Removido;Monte Verde
MVE0130069B;MVE;Removido;Monte Verde
MVE0130069C;MVE;Removido;Monte Verde
MVE0130069D;MVE;Removido;Monte Verde
MVE0130069E;MVE;Removido;Monte Verde
MVE0130069F;MVE;Removido;Monte Verde
MVE0130069G;MVE;Removido;Monte Verde
MVE0130071A;MVE;Removido;Monte Verde
MVE0130071B;MVE;Removido;Monte Verde
MVE0140024B;MVE;Removido;Monte Verde
MVE0160033A;MVE;Removido;Monte Verde
MVE0160037A;MVE;Removido;Monte Verde
MVE0160038A;MVE;Removido;Monte Verde
MVE0160039A;MVE;Removido;Monte Verde
MVE0160040A;MVE;Removido;Monte Verde
MVE0160040B;MVE;Removido;Monte Verde
MVE0160041A;MVE;Removido;Monte Verde
MVE0160049A;MVE;Removido;Monte Verde
MVE0160050B;MVE;Removido;Monte Verde
MVE0160050C;MVE;Removido;Monte Verde
MVE0160050D;MVE;Removido;Monte Verde
MVE0160051A;MVE;Removido;Monte Verde
MVE0160051B;MVE;Removido;Monte Verde
MVE0160051C;MVE;Removido;Monte Verde
MVE0160051D;MVE;Removido;Monte Verde
MVE0160052A;MVE;Removido;Monte Verde
MVE0160052B;MVE;Removido;Monte Verde
MVE0160052C;MVE;Removido;Monte Verde
MVE0160052D;MVE;Removido;Monte Verde
MVE0160053A;MVE;Removido;Monte Verde
MVE0160053B;MVE;Removido;Monte Verde
MVE0160053C;MVE;Removido;Monte Verde
MVE0160053D;MVE;Removido;Monte Verde
MVE0160054A;MVE;Removido;Monte Verde
MVE0160055A;MVE;Removido;Monte Verde
MVE0160056A;MVE;Removido;Monte Verde
MVE0160057A;MVE;Removido;Monte Verde
MVE0160058A;MVE;Removido;Monte Verde
MVE0160058B;MVE;Removido;Monte Verde
MVE0160058D;MVE;Removido;Monte Verde
MVE0160059A;MVE;Removido;Monte Verde
MVE0160059B;MVE;Removido;Monte Verde
MVE0160059C;MVE;Removido;Monte Verde
MVE0160059D;MVE;Removido;Monte Verde
MVE0160060A;MVE;Removido;Monte Verde
MVE0160060B;MVE;Removido;Monte Verde
MVE0160060C;MVE;Removido;Monte Verde
MVE0160061A;MVE;Removido;Monte Verde
MVE0160061B;MVE;Removido;Monte Verde
MVE0160061C;MVE;Removido;Monte Verde
GUA0010011C;GUA;Removido;Guaicuri
GUA0010018A;GUA;Removido;Guaicuri
GUA0010019A;GUA;Removido;Guaicuri
GUA0010019B;GUA;Removido;Guaicuri
GUA0010020A;GUA;Removido;Guaicuri
GUA0010021A;GUA;Removido;Guaicuri
GUA0010021B;GUA;Removido;Guaicuri
GUA0010021C;GUA;Removido;Guaicuri
GUA0010022A;GUA;Removido;Guaicuri
GUA0010022B;GUA;Removido;Guaicuri
GUA0010023A;GUA;Removido;Guaicuri
GUA0010024A;GUA;Removido;Guaicuri
GUA0010025A;GUA;Removido;Guaicuri
GUA0010026A;GUA;Removido;Guaicuri
GUA0010027A;GUA;Removido;Guaicuri
GUA0010028A;GUA;Removido;Guaicuri
GUA0010029A;GUA;Removido;Guaicuri
GUA0010030A;GUA;Removido;Guaicuri
GUA0010031B;GUA;Removido;Guaicuri
GUA0010031A;GUA;Removido;Guaicuri
GUA0010032A;GUA;Removido;Guaicuri
GUA0010032B;GUA;Removido;Guaicuri
GUA0010032C;GUA;Removido;Guaicuri
GUA0010032D;GUA;Removido;Guaicuri
GUA0010050C;GUA;Removido;Guaicuri
GUA0010050D;GUA;Removido;Guaicuri
GUA0010051A;GUA;Removido;Guaicuri
GUA0010051B;GUA;Removido;Guaicuri
GUA0010055A;GUA;Removido;Guaicuri
GUA0010056A;GUA;Removido;Guaicuri
GUA0010056B;GUA;Removido;Guaicuri
GUA0010058A;GUA;Removido;Guaicuri
GUA0010059B;GUA;Removido;Guaicuri
GUA0010059C;GUA;Removido;Guaicuri
GUA0010059D;GUA;Removido;Guaicuri
GUA0010059E;GUA;Removido;Guaicuri
GUA0010059F;GUA;Removido;Guaicuri
GUA0010059A;GUA;Removido;Guaicuri
GUA0010060A;GUA;Removido;Guaicuri
GUA0020007A;GUA;Removido;Guaicuri
GUA0020008A;GUA;Removido;Guaicuri
GUA0020009A;GUA;Removido;Guaicuri
GUA0020009B;GUA;Removido;Guaicuri
GUA0020009C;GUA;Removido;Guaicuri
GUA0020009D;GUA;Removido;Guaicuri
GUA0020009E;GUA;Removido;Guaicuri
GUA0020009F;GUA;Removido;Guaicuri
GUA0020010A;GUA;Removido;Guaicuri
GUA0020011A;GUA;Removido;Guaicuri
GUA0020012A;GUA;Removido;Guaicuri
GUA0020013A;GUA;Removido;Guaicuri
GUA0020013B;GUA;Removido;Guaicuri
GUA0020014A;GUA;Removido;Guaicuri
GUA0020014C;GUA;Removido;Guaicuri
GUA0020014B;GUA;Removido;Guaicuri
GUA0020015B;GUA;Removido;Guaicuri
GUA0020015A;GUA;Removido;Guaicuri
GUA0020015C;GUA;Removido;Guaicuri
GUA0020016A;GUA;Removido;Guaicuri
GUA0020016B;GUA;Removido;Guaicuri
GUA0020016C;GUA;Removido;Guaicuri
GUA0020016D;GUA;Removido;Guaicuri
GUA0020016E;GUA;Removido;Guaicuri
GUA0020016F;GUA;Removido;Guaicuri
GUA0020016G;GUA;Removido;Guaicuri
GUA0020016H;GUA;Removido;Guaicuri
GUA0030133D;GUA;Removido;Guaicuri
GUA0030001A;GUA;Removido;Guaicuri
GUA0030001B;GUA;Removido;Guaicuri
GUA0030001C;GUA;Removido;Guaicuri
GUA0030001D;GUA;Removido;Guaicuri
GUA0030001E;GUA;Removido;Guaicuri
GUA0030002A;GUA;Removido;Guaicuri
GUA0030002B;GUA;Removido;Guaicuri
GUA0030003A;GUA;Removido;Guaicuri
GUA0030003C;GUA;Removido;Guaicuri
GUA0030003D;GUA;Removido;Guaicuri
GUA0030003B;GUA;Removido;Guaicuri
GUA0030004A;GUA;Removido;Guaicuri
GUA0030005A;GUA;Removido;Guaicuri
GUA0030005B;GUA;Removido;Guaicuri
GUA0030006A;GUA;Removido;Guaicuri
GUA0030075E;GUA;Removido;Guaicuri
GUA0030007A;GUA;Removido;Guaicuri
GUA0030007B;GUA;Removido;Guaicuri
GUA0030007C;GUA;Removido;Guaicuri
GUA0030007D;GUA;Removido;Guaicuri
GUA0030008A;GUA;Removido;Guaicuri
GUA0030008B;GUA;Removido;Guaicuri
GUA0030009D;GUA;Removido;Guaicuri
GUA0030009A;GUA;Removido;Guaicuri
GUA0030009B;GUA;Removido;Guaicuri
GUA0030009C;GUA;Removido;Guaicuri
GUA0030010A;GUA;Removido;Guaicuri
GUA0030010B;GUA;Removido;Guaicuri
GUA0030010C;GUA;Removido;Guaicuri
GUA0030010D;GUA;Removido;Guaicuri
GUA0030011A;GUA;Removido;Guaicuri
GUA0030012A;GUA;Removido;Guaicuri
GUA0030012B;GUA;Removido;Guaicuri
GUA0030012C;GUA;Removido;Guaicuri
GUA0030012D;GUA;Removido;Guaicuri
GUA0030012E;GUA;Removido;Guaicuri
GUA0030013A;GUA;Removido;Guaicuri
GUA0030014A;GUA;Removido;Guaicuri
GUA0030014B;GUA;Removido;Guaicuri
GUA0030014C;GUA;Removido;Guaicuri
GUA0030014D;GUA;Removido;Guaicuri
GUA0030015A;GUA;Removido;Guaicuri
GUA0030015B;GUA;Removido;Guaicuri
GUA0030015C;GUA;Removido;Guaicuri
GUA0030016A;GUA;Removido;Guaicuri
GUA0030016B;GUA;Removido;Guaicuri
GUA0030016D;GUA;Removido;Guaicuri
GUA0030016E;GUA;Removido;Guaicuri
GUA0030016C;GUA;Removido;Guaicuri
GUA0030017A;GUA;Removido;Guaicuri
GUA0030017B;GUA;Removido;Guaicuri
GUA0030018A;GUA;Removido;Guaicuri
GUA0030019A;GUA;Removido;Guaicuri
GUA0030020A;GUA;Removido;Guaicuri
GUA0030021A;GUA;Removido;Guaicuri
GUA0030022A;GUA;Removido;Guaicuri
GUA0030023A;GUA;Removido;Guaicuri
GUA0030024A;GUA;Removido;Guaicuri
GUA0030024B;GUA;Removido;Guaicuri
GUA0030025A;GUA;Removido;Guaicuri
GUA0030025B;GUA;Removido;Guaicuri
GUA0030025C;GUA;Removido;Guaicuri
GUA0030026A;GUA;Removido;Guaicuri
GUA0030026B;GUA;Removido;Guaicuri
GUA0030027A;GUA;Removido;Guaicuri
GUA0030027B;GUA;Removido;Guaicuri
GUA0030028A;GUA;Removido;Guaicuri
GUA0030029A;GUA;Removido;Guaicuri
GUA0030029B;GUA;Removido;Guaicuri
GUA0030030A;GUA;Removido;Guaicuri
GUA0030031A;GUA;Removido;Guaicuri
GUA0030032A;GUA;Removido;Guaicuri
GUA0030032B;GUA;Removido;Guaicuri
GUA0030033A;GUA;Removido;Guaicuri
GUA0030033B;GUA;Removido;Guaicuri
GUA0030034A;GUA;Removido;Guaicuri
GUA0030034B;GUA;Removido;Guaicuri
GUA0030034C;GUA;Removido;Guaicuri
GUA0030034D;GUA;Removido;Guaicuri
GUA0030034F;GUA;Removido;Guaicuri
GUA0030034I;GUA;Removido;Guaicuri
GUA0030034G;GUA;Removido;Guaicuri
GUA0030034H;GUA;Removido;Guaicuri
GUA0030034E;GUA;Removido;Guaicuri
GUA0030035A;GUA;Removido;Guaicuri
GUA0030035B;GUA;Removido;Guaicuri
GUA0030036A;GUA;Removido;Guaicuri
GUA0030037A;GUA;Removido;Guaicuri
GUA0030038A;GUA;Removido;Guaicuri
GUA0030039A;GUA;Removido;Guaicuri
GUA0030040A;GUA;Removido;Guaicuri
GUA0030051H;GUA;Removido;Guaicuri
GUA0030057A;GUA;Removido;Guaicuri
GUA0030067J;GUA;Removido;Guaicuri
GUA0030073A;GUA;Removido;Guaicuri
GUA0030073B;GUA;Removido;Guaicuri
GUA0030074A;GUA;Removido;Guaicuri
GUA0030074B;GUA;Removido;Guaicuri
GUA0030075B;GUA;Removido;Guaicuri
GUA0030075C;GUA;Removido;Guaicuri
GUA0030075D;GUA;Removido;Guaicuri
GUA0030075F;GUA;Removido;Guaicuri
GUA0030075G;GUA;Removido;Guaicuri
GUA0030075A;GUA;Removido;Guaicuri
GUA0030075H;GUA;Removido;Guaicuri
GUA0030075I;GUA;Removido;Guaicuri
GUA0030075J;GUA;Removido;Guaicuri
GUA0030076A;GUA;Removido;Guaicuri
GUA0030076B;GUA;Removido;Guaicuri
GUA0030076C;GUA;Removido;Guaicuri
GUA0030079D;GUA;Removido;Guaicuri
GUA0030079E;GUA;Removido;Guaicuri
GUA0030079F;GUA;Removido;Guaicuri
GUA0030080A;GUA;Removido;Guaicuri
GUA0030080B;GUA;Removido;Guaicuri
GUA0030080L;GUA;Removido;Guaicuri
GUA0030082A;GUA;Removido;Guaicuri
GUA0030082B;GUA;Removido;Guaicuri
GUA0030082C;GUA;Removido;Guaicuri
GUA0030082D;GUA;Removido;Guaicuri
GUA0030083A;GUA;Removido;Guaicuri
GUA0030083B;GUA;Removido;Guaicuri
GUA0030083C;GUA;Removido;Guaicuri
GUA0030083D;GUA;Removido;Guaicuri
GUA0030083E;GUA;Removido;Guaicuri
GUA0030084A;GUA;Removido;Guaicuri
GUA0030084B;GUA;Removido;Guaicuri
GUA0030085A;GUA;Removido;Guaicuri
GUA0030086B;GUA;Removido;Guaicuri
GUA0030086C;GUA;Removido;Guaicuri
GUA0030086D;GUA;Removido;Guaicuri
GUA0030086E;GUA;Removido;Guaicuri
GUA0030086F;GUA;Removido;Guaicuri
GUA0030086G;GUA;Removido;Guaicuri
GUA0030086H;GUA;Removido;Guaicuri
GUA0030086A;GUA;Removido;Guaicuri
GUA0030087A;GUA;Removido;Guaicuri
GUA0030090A;GUA;Removido;Guaicuri
GUA0030098A;GUA;Removido;Guaicuri
GUA0030098B;GUA;Removido;Guaicuri
GUA0030098C;GUA;Removido;Guaicuri
GUA0030098D;GUA;Removido;Guaicuri
GUA0030098E;GUA;Removido;Guaicuri
GUA0030098F;GUA;Removido;Guaicuri
GUA0030098G;GUA;Removido;Guaicuri
GUA0030098H;GUA;Removido;Guaicuri
GUA0030098I;GUA;Removido;Guaicuri
GUA0030098J;GUA;Removido;Guaicuri
GUA0030098K;GUA;Removido;Guaicuri
GUA0030099A;GUA;Removido;Guaicuri
GUA0030099B;GUA;Removido;Guaicuri
GUA0030099C;GUA;Removido;Guaicuri
GUA0030099D;GUA;Removido;Guaicuri
GUA0030099E;GUA;Removido;Guaicuri
GUA0030099F;GUA;Removido;Guaicuri
GUA0030099G;GUA;Removido;Guaicuri
GUA0030100A;GUA;Removido;Guaicuri
GUA0030100B;GUA;Removido;Guaicuri
GUA0030100C;GUA;Removido;Guaicuri
GUA0030100D;GUA;Removido;Guaicuri
GUA0030101A;GUA;Removido;Guaicuri
GUA0030101B;GUA;Removido;Guaicuri
GUA0030101C;GUA;Removido;Guaicuri
GUA0030102A;GUA;Removido;Guaicuri
GUA0030102B;GUA;Removido;Guaicuri
GUA0030102C;GUA;Removido;Guaicuri
GUA0030103A;GUA;Removido;Guaicuri
GUA0030103B;GUA;Removido;Guaicuri
GUA0030103C;GUA;Removido;Guaicuri
GUA0030103D;GUA;Removido;Guaicuri
GUA0030103E;GUA;Removido;Guaicuri
GUA0030103F;GUA;Removido;Guaicuri
GUA0030103G;GUA;Removido;Guaicuri
GUA0030104A;GUA;Removido;Guaicuri
GUA0030104B;GUA;Removido;Guaicuri
GUA0030104D;GUA;Removido;Guaicuri
GUA0030104E;GUA;Removido;Guaicuri
GUA0030104C;GUA;Removido;Guaicuri
GUA0030106A;GUA;Removido;Guaicuri
GUA0030107A;GUA;Removido;Guaicuri
GUA0030108A;GUA;Removido;Guaicuri
GUA0030109A;GUA;Removido;Guaicuri
GUA0030110A;GUA;Removido;Guaicuri
GUA0030111A;GUA;Removido;Guaicuri
GUA0030112A;GUA;Removido;Guaicuri
GUA0030112B;GUA;Removido;Guaicuri
GUA0030112C;GUA;Removido;Guaicuri
GUA0030112D;GUA;Removido;Guaicuri
GUA0030114F;GUA;Removido;Guaicuri
GUA0030114A;GUA;Removido;Guaicuri
GUA0030114B;GUA;Removido;Guaicuri
GUA0030114C;GUA;Removido;Guaicuri
GUA0030114D;GUA;Removido;Guaicuri
GUA0030114E;GUA;Removido;Guaicuri
GUA0030114G;GUA;Removido;Guaicuri
GUA0030114H;GUA;Removido;Guaicuri
GUA0030115A;GUA;Removido;Guaicuri
GUA0030116A;GUA;Removido;Guaicuri
GUA0030116B;GUA;Removido;Guaicuri
GUA0030116C;GUA;Removido;Guaicuri
GUA0030116D;GUA;Removido;Guaicuri
GUA0030116E;GUA;Removido;Guaicuri
GUA0030116F;GUA;Removido;Guaicuri
GUA0030116G;GUA;Removido;Guaicuri
GUA0030117A;GUA;Removido;Guaicuri
GUA0030119A;GUA;Removido;Guaicuri
GUA0030119B;GUA;Removido;Guaicuri
GUA0030119C;GUA;Removido;Guaicuri
GUA0030120A;GUA;Removido;Guaicuri
GUA0030120B;GUA;Removido;Guaicuri
GUA0030121A;GUA;Removido;Guaicuri
GUA0030122A;GUA;Removido;Guaicuri
GUA0030123A;GUA;Removido;Guaicuri
GUA0030123B;GUA;Removido;Guaicuri
GUA0030123C;GUA;Removido;Guaicuri
GUA0030123D;GUA;Removido;Guaicuri
GUA0030124A;GUA;Removido;Guaicuri
GUA0030131A;GUA;Removido;Guaicuri
GUA0030131B;GUA;Removido;Guaicuri
GUA0030131C;GUA;Removido;Guaicuri
GUA0030131D;GUA;Removido;Guaicuri
GUA0030132A;GUA;Removido;Guaicuri
GUA0030133A;GUA;Removido;Guaicuri
GUA0030133C;GUA;Removido;Guaicuri
GUA0030133B;GUA;Removido;Guaicuri
GUA0030134A;GUA;Removido;Guaicuri
GUA0030134B;GUA;Removido;Guaicuri
GUA0030134C;GUA;Removido;Guaicuri
GUA0030135A;GUA;Removido;Guaicuri
GUA0030136A;GUA;Removido;Guaicuri
GUA0030136B;GUA;Removido;Guaicuri
GUA0030136C;GUA;Removido;Guaicuri
GUA0030136D;GUA;Removido;Guaicuri
GUA0030136E;GUA;Removido;Guaicuri
GUA0030136F;GUA;Removido;Guaicuri
GUA0030137A;GUA;Removido;Guaicuri
GUA0030137B;GUA;Removido;Guaicuri
GUA0030138A;GUA;Removido;Guaicuri
GUA0030138B;GUA;Removido;Guaicuri
GUA0030139A;GUA;Removido;Guaicuri
GUA0030139B;GUA;Removido;Guaicuri
GUA0030139C;GUA;Removido;Guaicuri
GUA0030141A;GUA;Removido;Guaicuri
GUA0030141B;GUA;Removido;Guaicuri
GUA0030141C;GUA;Removido;Guaicuri
GUA0030143A;GUA;Removido;Guaicuri
GUA0030143B;GUA;Removido;Guaicuri
GUA0030144B;GUA;Removido;Guaicuri
GUA0030144C;GUA;Removido;Guaicuri
GUA0030144D;GUA;Removido;Guaicuri
GUA0030144A;GUA;Removido;Guaicuri
GUA0030145B;GUA;Removido;Guaicuri
GUA0030145A;GUA;Removido;Guaicuri
GUA0040001A;GUA;Removido;Guaicuri
GUA0040002A;GUA;Removido;Guaicuri
GUA0040002B;GUA;Removido;Guaicuri
GUA0040002C;GUA;Removido;Guaicuri
GUA0040003B;GUA;Removido;Guaicuri
GUA0040003A;GUA;Removido;Guaicuri
GUA0040004A;GUA;Removido;Guaicuri
GUA0040005A;GUA;Removido;Guaicuri
GUA0040006A;GUA;Removido;Guaicuri
GUA0040007A;GUA;Removido;Guaicuri
GUA0040008A;GUA;Removido;Guaicuri
GUA0040008B;GUA;Removido;Guaicuri
GUA0040009A;GUA;Removido;Guaicuri
GUA0040010A;GUA;Removido;Guaicuri
GUA0040010B;GUA;Removido;Guaicuri
GUA0040010C;GUA;Removido;Guaicuri
GUA0040011A;GUA;Removido;Guaicuri
